rounds	row	columns	wordsize	kolumns	block	key	full-diffusion
12	8	2	14	6	224	672	4
11	8	2	14	5	224	560	4
13	8	2	14	7	224	784	4
14	8	2	14	8	224	896	4
15	8	2	14	9	224	1008	4
18	8	2	14	12	224	1344	4
17	8	2	14	11	224	1232	4
16	8	2	14	10	224	1120	4
19	8	2	14	13	224	1456	4
20	8	2	14	14	224	1568	4
21	8	2	14	15	224	1680	4
22	8	2	14	16	224	1792	4
11	8	2	15	5	240	600	8
8	8	2	15	2	240	240	6
10	8	2	15	4	240	480	6
12	8	2	15	6	240	720	6
15	8	2	15	9	240	1080	6
9	8	2	15	3	240	360	8
13	8	2	15	7	240	840	6
14	8	2	15	8	240	960	6
16	8	2	15	10	240	1200	6
17	8	2	15	11	240	1320	6
18	8	2	15	12	240	1440	6
19	8	2	15	13	240	1560	6
20	8	2	15	14	240	1680	6
21	8	2	15	15	240	1800	6
11	8	2	16	5	256	640	4
22	8	2	15	16	240	1920	6
10	8	2	16	4	256	512	4
8	8	2	16	2	256	256	8
12	8	2	16	6	256	768	4
9	8	2	16	3	256	384	8
14	8	2	16	8	256	1024	4
13	8	2	16	7	256	896	4
15	8	2	16	9	256	1152	4
16	8	2	16	10	256	1280	4
17	8	2	16	11	256	1408	4
21	8	2	16	15	256	1920	4
9	8	3	3	3	72	72	4
18	8	2	16	12	256	1536	4
20	8	2	16	14	256	1792	4
19	8	2	16	13	256	1664	4
11	8	3	3	5	72	120	4
14	8	3	3	8	72	192	4
12	8	3	3	6	72	144	4
13	8	3	3	7	72	168	4
10	8	3	3	4	72	96	4
15	8	3	3	9	72	216	4
17	8	3	3	11	72	264	4
22	8	2	16	16	256	2048	4
16	8	3	3	10	72	240	4
18	8	3	3	12	72	288	4
19	8	3	3	13	72	312	4
20	8	3	3	14	72	336	4
22	8	3	3	16	72	384	4
21	8	3	3	15	72	360	4
9	8	3	4	3	96	96	6
11	8	3	4	5	96	160	8
12	8	3	4	6	96	192	6
14	8	3	4	8	96	256	6
15	8	3	4	9	96	288	6
10	8	3	4	4	96	128	6
13	8	3	4	7	96	224	6
16	8	3	4	10	96	320	6
18	8	3	4	12	96	384	6
19	8	3	4	13	96	416	6
20	8	3	4	14	96	448	6
17	8	3	4	11	96	352	6
22	8	3	4	16	96	512	6
9	8	3	5	3	120	120	4
21	8	3	4	15	96	480	6
10	8	3	5	4	120	160	4
15	8	3	5	9	120	360	4
11	8	3	5	5	120	200	4
12	8	3	5	6	120	240	4
13	8	3	5	7	120	280	4
14	8	3	5	8	120	320	4
16	8	3	5	10	120	400	4
17	8	3	5	11	120	440	4
18	8	3	5	12	120	480	4
19	8	3	5	13	120	520	4
21	8	3	5	15	120	600	4
20	8	3	5	14	120	560	4
22	8	3	5	16	120	640	4
11	8	3	6	5	144	240	4
9	8	3	6	3	144	144	4
10	8	3	6	4	144	192	4
14	8	3	6	8	144	384	4
15	8	3	6	9	144	432	4
13	8	3	6	7	144	336	4
12	8	3	6	6	144	288	4
18	8	3	6	12	144	576	4
16	8	3	6	10	144	480	4
17	8	3	6	11	144	528	4
20	8	3	6	14	144	672	4
21	8	3	6	15	144	720	4
19	8	3	6	13	144	624	4
22	8	3	6	16	144	768	4
10	8	3	7	4	168	224	6
11	8	3	7	5	168	280	6
9	8	3	7	3	168	168	6
15	8	3	7	9	168	504	6
13	8	3	7	7	168	392	6
12	8	3	7	6	168	336	6
17	8	3	7	11	168	616	6
18	8	3	7	12	168	672	6
16	8	3	7	10	168	560	6
14	8	3	7	8	168	448	6
19	8	3	7	13	168	728	6
20	8	3	7	14	168	784	6
9	8	3	8	3	192	192	4
21	8	3	7	15	168	840	6
11	8	3	8	5	192	320	4
22	8	3	7	16	168	896	6
10	8	3	8	4	192	256	4
13	8	3	8	7	192	448	4
12	8	3	8	6	192	384	4
14	8	3	8	8	192	512	4
17	8	3	8	11	192	704	4
15	8	3	8	9	192	576	4
18	8	3	8	12	192	768	4
16	8	3	8	10	192	640	4
19	8	3	8	13	192	832	4
20	8	3	8	14	192	896	4
21	8	3	8	15	192	960	4
22	8	3	8	16	192	1024	4
9	8	3	9	3	216	216	6
12	8	3	9	6	216	432	4
10	8	3	9	4	216	288	8
13	8	3	9	7	216	504	4
15	8	3	9	9	216	648	4
14	8	3	9	8	216	576	4
11	8	3	9	5	216	360	8
16	8	3	9	10	216	720	4
17	8	3	9	11	216	792	4
18	8	3	9	12	216	864	4
19	8	3	9	13	216	936	4
21	8	3	9	15	216	1080	4
20	8	3	9	14	216	1008	4
11	8	3	10	5	240	400	6
22	8	3	9	16	216	1152	4
9	8	3	10	3	240	240	6
12	8	3	10	6	240	480	4
14	8	3	10	8	240	640	4
13	8	3	10	7	240	560	4
15	8	3	10	9	240	720	4
17	8	3	10	11	240	880	4
10	8	3	10	4	240	320	8
16	8	3	10	10	240	800	4
18	8	3	10	12	240	960	4
19	8	3	10	13	240	1040	4
20	8	3	10	14	240	1120	4
21	8	3	10	15	240	1200	4
22	8	3	10	16	240	1280	4
9	8	3	11	3	264	264	4
10	8	3	11	4	264	352	4
11	8	3	11	5	264	440	4
14	8	3	11	8	264	704	6
13	8	3	11	7	264	616	6
15	8	3	11	9	264	792	6
12	8	3	11	6	264	528	6
18	8	3	11	12	264	1056	6
16	8	3	11	10	264	880	6
17	8	3	11	11	264	968	6
20	8	3	11	14	264	1232	6
19	8	3	11	13	264	1144	6
22	8	3	11	16	264	1408	6
21	8	3	11	15	264	1320	6
10	8	3	12	4	288	384	4
9	8	3	12	3	288	288	4
11	8	3	12	5	288	480	4
16	8	3	12	10	288	960	6
12	8	3	12	6	288	576	6
14	8	3	12	8	288	768	6
15	8	3	12	9	288	864	6
17	8	3	12	11	288	1056	6
18	8	3	12	12	288	1152	6
13	8	3	12	7	288	672	12
19	8	3	12	13	288	1248	6
21	8	3	12	15	288	1440	6
20	8	3	12	14	288	1344	6
9	8	3	13	3	312	312	6
10	8	3	13	4	312	416	6
11	8	3	13	5	312	520	6
22	8	3	12	16	288	1536	6
12	8	3	13	6	312	624	4
15	8	3	13	9	312	936	4
13	8	3	13	7	312	728	4
14	8	3	13	8	312	832	4
20	8	3	13	14	312	1456	4
17	8	3	13	11	312	1144	4
16	8	3	13	10	312	1040	4
18	8	3	13	12	312	1248	4
19	8	3	13	13	312	1352	4
21	8	3	13	15	312	1560	4
22	8	3	13	16	312	1664	4
12	8	3	14	6	336	672	4
9	8	3	14	3	336	336	4
13	8	3	14	7	336	784	4
11	8	3	14	5	336	560	4
10	8	3	14	4	336	448	4
14	8	3	14	8	336	896	4
15	8	3	14	9	336	1008	4
16	8	3	14	10	336	1120	4
17	8	3	14	11	336	1232	4
18	8	3	14	12	336	1344	4
19	8	3	14	13	336	1456	4
20	8	3	14	14	336	1568	4
21	8	3	14	15	336	1680	4
22	8	3	14	16	336	1792	4
10	8	3	15	4	360	480	6
13	8	3	15	7	360	840	6
15	8	3	15	9	360	1080	6
12	8	3	15	6	360	720	6
16	8	3	15	10	360	1200	6
11	8	3	15	5	360	600	10
14	8	3	15	8	360	960	8
9	8	3	15	3	360	360	12
17	8	3	15	11	360	1320	6
20	8	3	15	14	360	1680	6
18	8	3	15	12	360	1440	6
19	8	3	15	13	360	1560	6
21	8	3	15	15	360	1800	6
22	8	3	15	16	360	1920	6
11	8	3	16	5	384	640	4
9	8	3	16	3	384	384	4
12	8	3	16	6	384	768	4
10	8	3	16	4	384	512	4
13	8	3	16	7	384	896	4
14	8	3	16	8	384	1024	4
15	8	3	16	9	384	1152	4
17	8	3	16	11	384	1408	4
16	8	3	16	10	384	1280	4
19	8	3	16	13	384	1664	4
18	8	3	16	12	384	1536	4
20	8	3	16	14	384	1792	4
22	8	3	16	16	384	2048	4
21	8	3	16	15	384	1920	4
12	8	4	3	6	96	144	8
14	8	4	3	8	96	192	4
11	8	4	3	5	96	120	6
10	8	4	3	4	96	96	8
15	8	4	3	9	96	216	4
13	8	4	3	7	96	168	6
16	8	4	3	10	96	240	4
17	8	4	3	11	96	264	4
18	8	4	3	12	96	288	4
20	8	4	3	14	96	336	4
19	8	4	3	13	96	312	4
21	8	4	3	15	96	360	4
22	8	4	3	16	96	384	4
11	8	4	4	5	128	160	4
10	8	4	4	4	128	128	4
12	8	4	4	6	128	192	4
15	8	4	4	9	128	288	4
13	8	4	4	7	128	224	4
14	8	4	4	8	128	256	4
16	8	4	4	10	128	320	4
17	8	4	4	11	128	352	4
21	8	4	4	15	128	480	4
18	8	4	4	12	128	384	4
19	8	4	4	13	128	416	4
20	8	4	4	14	128	448	4
22	8	4	4	16	128	512	4
11	8	4	5	5	160	200	6
10	8	4	5	4	160	160	8
12	8	4	5	6	160	240	6
14	8	4	5	8	160	320	6
13	8	4	5	7	160	280	6
15	8	4	5	9	160	360	8
16	8	4	5	10	160	400	8
18	8	4	5	12	160	480	8
19	8	4	5	13	160	520	10
20	8	4	5	14	160	560	8
21	8	4	5	15	160	600	10
17	8	4	5	11	160	440	10
10	8	4	6	4	192	192	4
12	8	4	6	6	192	288	4
11	8	4	6	5	192	240	4
13	8	4	6	7	192	336	4
14	8	4	6	8	192	384	4
15	8	4	6	9	192	432	4
16	8	4	6	10	192	480	4
22	8	4	5	16	160	640	10
17	8	4	6	11	192	528	4
18	8	4	6	12	192	576	4
19	8	4	6	13	192	624	4
20	8	4	6	14	192	672	4
21	8	4	6	15	192	720	4
11	8	4	7	5	224	280	4
22	8	4	6	16	192	768	4
10	8	4	7	4	224	224	4
12	8	4	7	6	224	336	4
13	8	4	7	7	224	392	4
16	8	4	7	10	224	560	6
15	8	4	7	9	224	504	6
17	8	4	7	11	224	616	6
18	8	4	7	12	224	672	6
14	8	4	7	8	224	448	8
19	8	4	7	13	224	728	6
21	8	4	7	15	224	840	6
20	8	4	7	14	224	784	6
22	8	4	7	16	224	896	6
10	8	4	8	4	256	256	4
11	8	4	8	5	256	320	4
12	8	4	8	6	256	384	4
13	8	4	8	7	256	448	4
14	8	4	8	8	256	512	6
16	8	4	8	10	256	640	6
17	8	4	8	11	256	704	6
18	8	4	8	12	256	768	6
19	8	4	8	13	256	832	6
21	8	4	8	15	256	960	6
20	8	4	8	14	256	896	6
15	8	4	8	9	256	576	12
13	8	4	9	7	288	504	4
10	8	4	9	4	288	288	4
11	8	4	9	5	288	360	4
12	8	4	9	6	288	432	4
22	8	4	8	16	256	1024	6
14	8	4	9	8	288	576	6
16	8	4	9	10	288	720	6
15	8	4	9	9	288	648	6
17	8	4	9	11	288	792	6
18	8	4	9	12	288	864	6
19	8	4	9	13	288	936	6
20	8	4	9	14	288	1008	6
22	8	4	9	16	288	1152	6
21	8	4	9	15	288	1080	6
10	8	4	10	4	320	320	4
12	8	4	10	6	320	480	4
14	8	4	10	8	320	640	4
11	8	4	10	5	320	400	4
13	8	4	10	7	320	560	4
16	8	4	10	10	320	800	4
15	8	4	10	9	320	720	4
17	8	4	10	11	320	880	4
20	8	4	10	14	320	1120	4
18	8	4	10	12	320	960	4
19	8	4	10	13	320	1040	4
22	8	4	10	16	320	1280	4
21	8	4	10	15	320	1200	4
10	8	4	11	4	352	352	4
11	8	4	11	5	352	440	4
12	8	4	11	6	352	528	4
14	8	4	11	8	352	704	4
13	8	4	11	7	352	616	4
15	8	4	11	9	352	792	4
16	8	4	11	10	352	880	4
19	8	4	11	13	352	1144	4
17	8	4	11	11	352	968	4
18	8	4	11	12	352	1056	4
11	8	4	12	5	384	480	4
20	8	4	11	14	352	1232	4
21	8	4	11	15	352	1320	4
22	8	4	11	16	352	1408	4
10	8	4	12	4	384	384	4
12	8	4	12	6	384	576	4
13	8	4	12	7	384	672	4
14	8	4	12	8	384	768	4
16	8	4	12	10	384	960	4
15	8	4	12	9	384	864	4
17	8	4	12	11	384	1056	4
19	8	4	12	13	384	1248	4
18	8	4	12	12	384	1152	4
20	8	4	12	14	384	1344	4
21	8	4	12	15	384	1440	4
22	8	4	12	16	384	1536	4
12	8	4	13	6	416	624	8
13	8	4	13	7	416	728	6
14	8	4	13	8	416	832	4
10	8	4	13	4	416	416	6
15	8	4	13	9	416	936	4
16	8	4	13	10	416	1040	4
17	8	4	13	11	416	1144	4
19	8	4	13	13	416	1352	4
18	8	4	13	12	416	1248	4
11	8	4	13	5	416	520	12
20	8	4	13	14	416	1456	4
22	8	4	13	16	416	1664	4
21	8	4	13	15	416	1560	4
10	8	4	14	4	448	448	6
12	8	4	14	6	448	672	6
11	8	4	14	5	448	560	6
13	8	4	14	7	448	784	6
14	8	4	14	8	448	896	4
15	8	4	14	9	448	1008	4
16	8	4	14	10	448	1120	4
17	8	4	14	11	448	1232	4
19	8	4	14	13	448	1456	4
18	8	4	14	12	448	1344	4
20	8	4	14	14	448	1568	4
22	8	4	14	16	448	1792	4
21	8	4	14	15	448	1680	4
10	8	4	15	4	480	480	4
12	8	4	15	6	480	720	4
11	8	4	15	5	480	600	4
13	8	4	15	7	480	840	4
14	8	4	15	8	480	960	6
16	8	4	15	10	480	1200	8
17	8	4	15	11	480	1320	6
15	8	4	15	9	480	1080	8
19	8	4	15	13	480	1560	8
21	8	4	15	15	480	1800	8
20	8	4	15	14	480	1680	8
18	8	4	15	12	480	1440	10
10	8	4	16	4	512	512	6
22	8	4	15	16	480	1920	8
11	8	4	16	5	512	640	6
12	8	4	16	6	512	768	6
13	8	4	16	7	512	896	6
15	8	4	16	9	512	1152	6
14	8	4	16	8	512	1024	6
17	8	4	16	11	512	1408	6
16	8	4	16	10	512	1280	6
21	8	4	16	15	512	1920	6
20	8	4	16	14	512	1792	6
11	8	5	3	5	120	120	4
18	8	4	16	12	512	1536	6
12	8	5	3	6	120	144	4
19	8	4	16	13	512	1664	6
17	8	5	3	11	120	264	4
16	8	5	3	10	120	240	4
14	8	5	3	8	120	192	4
13	8	5	3	7	120	168	4
22	8	4	16	16	512	2048	6
15	8	5	3	9	120	216	4
18	8	5	3	12	120	288	4
19	8	5	3	13	120	312	4
22	8	5	3	16	120	384	4
21	8	5	3	15	120	360	4
20	8	5	3	14	120	336	4
13	8	5	4	7	160	224	4
12	8	5	4	6	160	192	4
11	8	5	4	5	160	160	4
14	8	5	4	8	160	256	4
15	8	5	4	9	160	288	4
16	8	5	4	10	160	320	4
18	8	5	4	12	160	384	4
17	8	5	4	11	160	352	4
21	8	5	4	15	160	480	4
19	8	5	4	13	160	416	4
20	8	5	4	14	160	448	4
11	8	5	5	5	200	200	6
22	8	5	4	16	160	512	4
12	8	5	5	6	200	240	6
13	8	5	5	7	200	280	6
17	8	5	5	11	200	440	4
15	8	5	5	9	200	360	6
16	8	5	5	10	200	400	4
14	8	5	5	8	200	320	6
18	8	5	5	12	200	480	4
19	8	5	5	13	200	520	4
20	8	5	5	14	200	560	4
21	8	5	5	15	200	600	4
22	8	5	5	16	200	640	4
13	8	5	6	7	240	336	6
12	8	5	6	6	240	288	6
11	8	5	6	5	240	240	6
18	8	5	6	12	240	576	4
17	8	5	6	11	240	528	4
16	8	5	6	10	240	480	4
14	8	5	6	8	240	384	8
15	8	5	6	9	240	432	6
19	8	5	6	13	240	624	4
20	8	5	6	14	240	672	4
21	8	5	6	15	240	720	4
12	8	5	7	6	280	336	6
22	8	5	6	16	240	768	4
15	8	5	7	9	280	504	6
14	8	5	7	8	280	448	8
18	8	5	7	12	280	672	6
16	8	5	7	10	280	560	6
13	8	5	7	7	280	392	8
17	8	5	7	11	280	616	8
20	8	5	7	14	280	784	6
19	8	5	7	13	280	728	6
22	8	5	7	16	280	896	6
11	8	5	8	5	320	320	4
11	8	5	7	5	280	280	12
21	8	5	7	15	280	840	6
12	8	5	8	6	320	384	4
18	8	5	8	12	320	768	4
13	8	5	8	7	320	448	4
14	8	5	8	8	320	512	4
15	8	5	8	9	320	576	4
16	8	5	8	10	320	640	4
17	8	5	8	11	320	704	4
19	8	5	8	13	320	832	4
20	8	5	8	14	320	896	4
21	8	5	8	15	320	960	4
22	8	5	8	16	320	1024	4
11	8	5	9	5	360	360	4
12	8	5	9	6	360	432	4
13	8	5	9	7	360	504	4
15	8	5	9	9	360	648	4
14	8	5	9	8	360	576	4
17	8	5	9	11	360	792	6
18	8	5	9	12	360	864	6
19	8	5	9	13	360	936	6
20	8	5	9	14	360	1008	6
16	8	5	9	10	360	720	6
21	8	5	9	15	360	1080	6
22	8	5	9	16	360	1152	6
11	8	5	10	5	400	400	4
12	8	5	10	6	400	480	4
13	8	5	10	7	400	560	4
18	8	5	10	12	400	960	4
14	8	5	10	8	400	640	4
15	8	5	10	9	400	720	4
16	8	5	10	10	400	800	4
17	8	5	10	11	400	880	4
19	8	5	10	13	400	1040	4
21	8	5	10	15	400	1200	4
20	8	5	10	14	400	1120	4
22	8	5	10	16	400	1280	4
11	8	5	11	5	440	440	6
13	8	5	11	7	440	616	6
16	8	5	11	10	440	880	4
14	8	5	11	8	440	704	6
12	8	5	11	6	440	528	8
15	8	5	11	9	440	792	6
17	8	5	11	11	440	968	4
19	8	5	11	13	440	1144	4
18	8	5	11	12	440	1056	4
11	8	5	12	5	480	480	4
21	8	5	11	15	440	1320	4
20	8	5	11	14	440	1232	4
22	8	5	11	16	440	1408	4
12	8	5	12	6	480	576	4
13	8	5	12	7	480	672	4
15	8	5	12	9	480	864	4
14	8	5	12	8	480	768	4
17	8	5	12	11	480	1056	4
16	8	5	12	10	480	960	4
18	8	5	12	12	480	1152	4
21	8	5	12	15	480	1440	4
19	8	5	12	13	480	1248	4
20	8	5	12	14	480	1344	4
22	8	5	12	16	480	1536	4
14	8	5	13	8	520	832	6
12	8	5	13	6	520	624	6
11	8	5	13	5	520	520	6
13	8	5	13	7	520	728	6
15	8	5	13	9	520	936	6
16	8	5	13	10	520	1040	4
17	8	5	13	11	520	1144	4
18	8	5	13	12	520	1248	4
21	8	5	13	15	520	1560	4
19	8	5	13	13	520	1352	4
20	8	5	13	14	520	1456	4
12	8	5	14	6	560	672	4
22	8	5	13	16	520	1664	4
11	8	5	14	5	560	560	4
14	8	5	14	8	560	896	4
13	8	5	14	7	560	784	4
15	8	5	14	9	560	1008	4
16	8	5	14	10	560	1120	4
17	8	5	14	11	560	1232	4
18	8	5	14	12	560	1344	4
20	8	5	14	14	560	1568	4
19	8	5	14	13	560	1456	4
11	8	5	15	5	600	600	4
21	8	5	14	15	560	1680	4
12	8	5	15	6	600	720	4
22	8	5	14	16	560	1792	4
14	8	5	15	8	600	960	4
13	8	5	15	7	600	840	4
16	8	5	15	10	600	1200	6
15	8	5	15	9	600	1080	4
18	8	5	15	12	600	1440	6
17	8	5	15	11	600	1320	6
19	8	5	15	13	600	1560	6
20	8	5	15	14	600	1680	6
12	8	5	16	6	640	768	4
11	8	5	16	5	640	640	4
22	8	5	15	16	600	1920	6
21	8	5	15	15	600	1800	6
13	8	5	16	7	640	896	4
16	8	5	16	10	640	1280	4
14	8	5	16	8	640	1024	4
15	8	5	16	9	640	1152	4
20	8	5	16	14	640	1792	4
18	8	5	16	12	640	1536	4
17	8	5	16	11	640	1408	4
19	8	5	16	13	640	1664	4
13	8	6	3	7	144	168	6
14	8	6	3	8	144	192	6
12	8	6	3	6	144	144	8
21	8	5	16	15	640	1920	4
18	8	6	3	12	144	288	4
22	8	5	16	16	640	2048	4
15	8	6	3	9	144	216	8
19	8	6	3	13	144	312	4
16	8	6	3	10	144	240	8
20	8	6	3	14	144	336	4
22	8	6	3	16	144	384	4
21	8	6	3	15	144	360	4
17	8	6	3	11	144	264	6
12	8	6	4	6	192	192	4
15	8	6	4	9	192	288	4
17	8	6	4	11	192	352	4
16	8	6	4	10	192	320	4
13	8	6	4	7	192	224	6
14	8	6	4	8	192	256	4
18	8	6	4	12	192	384	4
22	8	6	4	16	192	512	4
19	8	6	4	13	192	416	4
21	8	6	4	15	192	480	4
13	8	6	5	7	240	280	4
20	8	6	4	14	192	448	4
14	8	6	5	8	240	320	6
12	8	6	5	6	240	240	6
15	8	6	5	9	240	360	6
17	8	6	5	11	240	440	6
16	8	6	5	10	240	400	6
20	8	6	5	14	240	560	6
19	8	6	5	13	240	520	6
18	8	6	5	12	240	480	6
21	8	6	5	15	240	600	6
13	8	6	6	7	288	336	4
22	8	6	5	16	240	640	6
14	8	6	6	8	288	384	6
12	8	6	6	6	288	288	6
15	8	6	6	9	288	432	8
20	8	6	6	14	288	672	4
21	8	6	6	15	288	720	4
18	8	6	6	12	288	576	4
19	8	6	6	13	288	624	4
16	8	6	6	10	288	480	8
17	8	6	6	11	288	528	6
14	8	6	7	8	336	448	4
22	8	6	6	16	288	768	4
12	8	6	7	6	336	336	4
13	8	6	7	7	336	392	4
15	8	6	7	9	336	504	4
16	8	6	7	10	336	560	4
17	8	6	7	11	336	616	4
18	8	6	7	12	336	672	6
22	8	6	7	16	336	896	6
19	8	6	7	13	336	728	6
20	8	6	7	14	336	784	6
21	8	6	7	15	336	840	6
12	8	6	8	6	384	384	4
15	8	6	8	9	384	576	4
13	8	6	8	7	384	448	8
14	8	6	8	8	384	512	4
16	8	6	8	10	384	640	4
17	8	6	8	11	384	704	4
18	8	6	8	12	384	768	6
21	8	6	8	15	384	960	6
19	8	6	8	13	384	832	6
22	8	6	8	16	384	1024	6
13	8	6	9	7	432	504	4
12	8	6	9	6	432	432	4
14	8	6	9	8	432	576	4
20	8	6	8	14	384	896	8
16	8	6	9	10	432	720	4
15	8	6	9	9	432	648	4
17	8	6	9	11	432	792	4
18	8	6	9	12	432	864	4
19	8	6	9	13	432	936	4
20	8	6	9	14	432	1008	4
22	8	6	9	16	432	1152	4
21	8	6	9	15	432	1080	4
14	8	6	10	8	480	640	4
12	8	6	10	6	480	480	4
13	8	6	10	7	480	560	6
15	8	6	10	9	480	720	4
17	8	6	10	11	480	880	4
16	8	6	10	10	480	800	4
18	8	6	10	12	480	960	6
22	8	6	10	16	480	1280	6
19	8	6	10	13	480	1040	8
20	8	6	10	14	480	1120	8
13	8	6	11	7	528	616	4
12	8	6	11	6	528	528	6
21	8	6	10	15	480	1200	8
14	8	6	11	8	528	704	12
16	8	6	11	10	528	880	6
18	8	6	11	12	528	1056	4
19	8	6	11	13	528	1144	4
20	8	6	11	14	528	1232	4
15	8	6	11	9	528	792	6
17	8	6	11	11	528	968	8
21	8	6	11	15	528	1320	4
12	8	6	12	6	576	576	4
22	8	6	11	16	528	1408	4
13	8	6	12	7	576	672	4
14	8	6	12	8	576	768	4
15	8	6	12	9	576	864	4
18	8	6	12	12	576	1152	6
16	8	6	12	10	576	960	4
17	8	6	12	11	576	1056	4
19	8	6	12	13	576	1248	6
20	8	6	12	14	576	1344	6
12	8	6	13	6	624	624	6
13	8	6	13	7	624	728	4
22	8	6	12	16	576	1536	6
14	8	6	13	8	624	832	6
17	8	6	13	11	624	1144	6
21	8	6	12	15	576	1440	10
16	8	6	13	10	624	1040	6
15	8	6	13	9	624	936	6
19	8	6	13	13	624	1352	4
20	8	6	13	14	624	1456	4
18	8	6	13	12	624	1248	4
22	8	6	13	16	624	1664	4
21	8	6	13	15	624	1560	4
14	8	6	14	8	672	896	4
12	8	6	14	6	672	672	4
13	8	6	14	7	672	784	4
15	8	6	14	9	672	1008	4
16	8	6	14	10	672	1120	4
17	8	6	14	11	672	1232	4
18	8	6	14	12	672	1344	4
19	8	6	14	13	672	1456	4
20	8	6	14	14	672	1568	4
21	8	6	14	15	672	1680	4
13	8	6	15	7	720	840	6
12	8	6	15	6	720	720	4
22	8	6	14	16	672	1792	4
14	8	6	15	8	720	960	4
15	8	6	15	9	720	1080	4
16	8	6	15	10	720	1200	4
17	8	6	15	11	720	1320	4
19	8	6	15	13	720	1560	6
20	8	6	15	14	720	1680	6
18	8	6	15	12	720	1440	6
22	8	6	15	16	720	1920	6
21	8	6	15	15	720	1800	8
12	8	6	16	6	768	768	4
14	8	6	16	8	768	1024	4
15	8	6	16	9	768	1152	4
16	8	6	16	10	768	1280	4
13	8	6	16	7	768	896	8
17	8	6	16	11	768	1408	4
19	8	6	16	13	768	1664	4
15	8	7	3	9	168	216	6
18	8	6	16	12	768	1536	4
13	8	7	3	7	168	168	6
14	8	7	3	8	168	192	6
20	8	6	16	14	768	1792	4
21	8	6	16	15	768	1920	4
22	8	6	16	16	768	2048	4
16	8	7	3	10	168	240	6
17	8	7	3	11	168	264	8
19	8	7	3	13	168	312	8
13	8	7	4	7	224	224	6
22	8	7	3	16	168	384	8
18	8	7	3	12	168	288	10
16	8	7	4	10	224	320	4
20	8	7	3	14	168	336	10
21	8	7	3	15	168	360	10
15	8	7	4	9	224	288	6
19	8	7	4	13	224	416	4
17	8	7	4	11	224	352	4
14	8	7	4	8	224	256	8
18	8	7	4	12	224	384	4
20	8	7	4	14	224	448	4
21	8	7	4	15	224	480	4
14	8	7	5	8	280	320	4
22	8	7	4	16	224	512	4
13	8	7	5	7	280	280	4
18	8	7	5	12	280	480	4
15	8	7	5	9	280	360	4
16	8	7	5	10	280	400	4
17	8	7	5	11	280	440	4
19	8	7	5	13	280	520	4
13	8	7	6	7	336	336	4
22	8	7	5	16	280	640	6
20	8	7	5	14	280	560	8
21	8	7	5	15	280	600	6
14	8	7	6	8	336	384	4
15	8	7	6	9	336	432	4
17	8	7	6	11	336	528	6
19	8	7	6	13	336	624	6
16	8	7	6	10	336	480	8
20	8	7	6	14	336	672	4
21	8	7	6	15	336	720	4
22	8	7	6	16	336	768	4
16	8	7	7	10	392	560	4
13	8	7	7	7	392	392	4
14	8	7	7	8	392	448	4
18	8	7	7	12	392	672	4
15	8	7	7	9	392	504	4
17	8	7	7	11	392	616	4
18	8	7	6	12	336	576	12
19	8	7	7	13	392	728	4
22	8	7	7	16	392	896	6
20	8	7	7	14	392	784	6
21	8	7	7	15	392	840	6
13	8	7	8	7	448	448	6
17	8	7	8	11	448	704	4
18	8	7	8	12	448	768	4
16	8	7	8	10	448	640	4
19	8	7	8	13	448	832	4
14	8	7	8	8	448	512	6
15	8	7	8	9	448	576	6
20	8	7	8	14	448	896	4
21	8	7	8	15	448	960	4
22	8	7	8	16	448	1024	4
14	8	7	9	8	504	576	6
13	8	7	9	7	504	504	8
16	8	7	9	10	504	720	4
17	8	7	9	11	504	792	4
18	8	7	9	12	504	864	4
19	8	7	9	13	504	936	4
20	8	7	9	14	504	1008	4
22	8	7	9	16	504	1152	4
21	8	7	9	15	504	1080	4
15	8	7	9	9	504	648	10
15	8	7	10	9	560	720	6
17	8	7	10	11	560	880	6
14	8	7	10	8	560	640	6
16	8	7	10	10	560	800	6
13	8	7	10	7	560	560	8
22	8	7	10	16	560	1280	4
19	8	7	10	13	560	1040	6
21	8	7	10	15	560	1200	4
20	8	7	10	14	560	1120	4
13	8	7	11	7	616	616	4
14	8	7	11	8	616	704	4
15	8	7	11	9	616	792	4
18	8	7	11	12	616	1056	4
17	8	7	11	11	616	968	4
16	8	7	11	10	616	880	4
18	8	7	10	12	560	960	12
21	8	7	11	15	616	1320	4
19	8	7	11	13	616	1144	4
20	8	7	11	14	616	1232	4
22	8	7	11	16	616	1408	4
16	8	7	12	10	672	960	4
13	8	7	12	7	672	672	6
15	8	7	12	9	672	864	6
17	8	7	12	11	672	1056	4
20	8	7	12	14	672	1344	4
14	8	7	12	8	672	768	6
18	8	7	12	12	672	1152	4
19	8	7	12	13	672	1248	4
14	8	7	13	8	728	832	4
21	8	7	12	15	672	1440	4
22	8	7	12	16	672	1536	4
13	8	7	13	7	728	728	4
15	8	7	13	9	728	936	4
16	8	7	13	10	728	1040	6
18	8	7	13	12	728	1248	8
19	8	7	13	13	728	1352	6
20	8	7	13	14	728	1456	4
17	8	7	13	11	728	1144	6
21	8	7	13	15	728	1560	4
22	8	7	13	16	728	1664	4
14	8	7	14	8	784	896	4
13	8	7	14	7	784	784	4
15	8	7	14	9	784	1008	4
19	8	7	14	13	784	1456	4
16	8	7	14	10	784	1120	4
